Purchasing Document,Company Code,Purch. Doc. Category,Purchasing Doc. Type,Control indicator,Deletion indicator,Status,Created on,Created by,Last Changed,Item Number Interval,Last Item,Vendor,Language Key,Payment terms,Payment in,Payment in,Payment in,Disc.percent 1,Disc.percent 2,Purch. organization,Purchasing Group,Currency,Exchange Rate,Fixed Exchange Rate,Document Date,Validity Per. Start,Validity Period End,Application Close,Quotation Deadline,Binding Period,Warr. Date,Bid invitation,Quotation,Quotation Date,Your Reference,Salesperson,Telephone,Goods Supplier,Customer,Outline agreement,Field Not Used,Complete Delivery,GR Message,Supplying Plant,Receiving Supplier,Incoterms,Incoterms (Part 2),Targ.Val. (Hdr),Distribution Type,Collective Number,Doc. Condition No.,Procedure,Update Group (stats),Invoicing Party,Number of Foreign Trade Data,Our Reference,Logical System,Subitem Interval,Time-dep. conditions,Release group,Release Strategy,Release indicator,Release State,Subject to release,Cntry for Tax Return,Rel. documentation,Address Number,Country Sls Tax No.,VAT Registration No.,Reason for Canc.,Document number,Corr. misc. provis.,Incomplete,Purchasing doc. processing state,Total val. upon release,Version,SCMPROC,Reason Code,Category of Incompleteness,Retention,Retention in Percent,Down Payment,Down Payt Percentage,Down Payment Amount,Due Date for Down Payment,Process ID No.,Part of a Contract Hierarchy,Threshold Value for Exchange Rates,Legal Contract Number,Contract Name,Release Date of Contract,Shipping Type,Handover Location,Shipping Conditions,Incoterms Version,Incoterms Location 1,Incoterms Location 2,Currency,relevant for Intrastat,exclude from Intrastat,Quotation Start Date,Follow-On Document Category,Follow-On Document Type,Ext. Include,ID of External Reference System,External Reference ID,Timestamp for Revision of External Calls,Business Purpose Completed,Document is aged,GUID 32,Counter,Relocation ID,Relocation Step ID,Logical system,Transaction Number,Item Group,Last VAS Item Number,Ord. Sch. Fields Changed Manually,Reference UUID of Transportation Mgmt,Annexing Package key,Annexing Package Extend,Base Date,Annexing Date Type,Annexing start date,deviation percentage,Annexed indicator,Limit date,Char20,New base date,Accountant general method,Do not allow negative annexing,Purch. organization,Known Index Indicator,S1POSTAT Check,Interest indicator,Snapshot Status,Procedure number,Adjustment/contest,Contract Type,Legal competence,Miscellaneous,Despatch,Date,Job,Assessment,Date,Job,Contract,Document Category,Same Delivery Date,Same Plant,Firm Deal Indicator,Take Account of Purch. Group,Take Account of Plnt,Take Account of Contract,Take Account of Item Categ.,Take Account of Fixed-Date Purchases,Consider Budget,Take Account of Alloc. Table Relevance,Take Account of Dlvy Period,Take Account of Delivery Date,Include Vendor Subrange,OTB Check Level,OTB Condition Type,Budget Number,Required Budget,OTB Currency,Reserved Budget,Special Release Budget,OTB Reason Profile for Special Release,Budget Type,OTB Check Status,Reason OTB Status,Type of OTB Check,OTB-Relevant Contract,Indicator Level for Contracts,Distrib. Using Target Value or Item Data
4500000676,1710,F,NB,,,T,2/27/2020,S4H_TM_CK,2/27/2020 23:01,10,10,17386001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,2/27/2020,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001420,A17001,SAP,17386001,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000677,1710,F,NB,,,9,3/2/2020,S4H_MM_DEM,3/2/2020 19:46,10,10,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,3/2/2020,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001430,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,05,100.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000678,1710,F,NB,,,9,3/2/2020,BPINST,3/2/2020 22:28,10,9,USSU-VSF04,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,3/2/2020,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001431,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,05,"350,364.69",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005794,1710,F,NB,,,9,8/7/2023,PJHA,8/7/2023 16:59,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,8/7/2023,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006700,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005795,1710,F,NB,,,9,8/7/2023,PJHA,8/7/2023 17:08,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,8/7/2023,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006704,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005796,1710,F,NB,,,9,9/19/2023,PJHA,9/19/2023 19:14,10,10,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,9/19/2023,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006720,A17001,SAP,17300001,,,,1,,S1,SH,G,X,,US,,,US,,0,,,,05,"1,237.90",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005797,1710,F,NB,,,9,9/19/2023,PJHA,9/19/2023 20:20,10,30,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,9/19/2023,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006721,A17001,SAP,17300001,,,,1,,S1,SH,G,X,,US,,,US,,0,,,,05,"2,427.90",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005798,1710,F,NB,,,9,9/20/2023,PJHA,9/20/2023 4:56,10,30,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,9/20/2023,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006722,A17001,SAP,17300001,,,,1,,S1,SH,G,X,,US,,,US,,0,,,,05,"1,557.90",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005799,1710,F,NB,,,9,9/20/2023,PJHA,9/20/2023 5:07,10,20,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,9/20/2023,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006723,A17001,SAP,17300001,,,,1,,S1,SH,G,X,,US,,,US,,0,,,,05,"1,837.90",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005800,1710,F,NB,,,9,9/22/2023,PJHA,9/22/2023 16:49,10,20,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,9/22/2023,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006724,A17001,SAP,17300001,,,,1,,S1,SH,G,X,,US,,,US,,0,,,,05,"1,837.90",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005801,1710,F,NB,,,9,9/28/2023,PJHA,9/29/2023 3:21,10,10,17300001,EN,0003,14,20,30,3.000,2.000,1710,001,USD,"1,00000",,9/28/2023,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006740,A17001,SAP,17300001,,,,1,,S1,SH,B,,X,US,,,US,,0,,,,03,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005810,1710,F,NB,,,9,12/6/2023,BGIRALDO,12/6/2023 16:09,10,20,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,12/6/2023,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006760,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,"1,837.90",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005811,1710,F,NB,,,9,12/7/2023,BGIRALDO,12/7/2023 14:29,10,20,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,12/7/2023,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006761,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,"1,837.90",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005812,1710,F,NB,,,9,12/8/2023,BGIRALDO,12/8/2023 15:02,10,20,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,12/8/2023,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006762,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,"1,837.90",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005813,1710,F,NB,,,9,12/11/2023,BGIRALDO,12/11/2023 14:44,10,20,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,12/11/2023,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006763,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,"1,837.90",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005814,1710,F,NB,,,9,12/12/2023,BGIRALDO,12/12/2023 15:15,10,20,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,12/12/2023,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006764,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,"1,837.90",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005815,1710,F,NB,,,9,12/12/2023,BGIRALDO,12/12/2023 14:32,10,20,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,12/12/2023,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006765,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,"1,837.90",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005816,1710,F,NB,,,9,12/12/2023,BGIRALDO,12/12/2023 15:38,10,20,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,12/12/2023,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006766,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,"1,837.90",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005817,1710,F,NB,,,9,12/12/2023,BGIRALDO,12/12/2023 16:17,10,20,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,12/12/2023,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006767,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,"1,837.90",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005818,1710,F,NB,,,9,12/18/2023,BGIRALDO,12/18/2023 17:51,10,20,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,12/18/2023,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006780,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,"1,837.90",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005819,1710,F,NB,,,9,1/2/2024,BGIRALDO,1/2/2024 15:10,10,10,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,1/2/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006781,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,600.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005820,1710,F,NB,,,9,1/9/2024,BGIRALDO,1/9/2024 15:56,10,10,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,1/9/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006782,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,600.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005821,1710,F,NB,,,9,1/12/2024,BGIRALDO,1/12/2024 16:35,10,10,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,1/12/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006800,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,600.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005822,1710,F,NB,,,9,1/12/2024,BGIRALDO,1/12/2024 16:41,10,10,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,1/12/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006801,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,600.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005823,1010,F,NB,,,9,1/16/2024,PANKAJSHARMA,1/17/2024 4:37,10,10,10300001,DE,0004,0,0,0,0.000,0.000,1010,001,EUR,"1,00000",,1/17/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006802,A10001,SAP,10300001,,,,1,,,,,,,DE,,,DE,DE123456789,0,,,,05,40.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,EUR,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005825,1010,F,NB,,,9,1/16/2024,PANKAJSHARMA,1/17/2024 4:50,10,10,10300001,DE,0004,0,0,0,0.000,0.000,1010,001,EUR,"1,00000",,1/17/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006804,A10001,SAP,10300001,,,,1,,,,,,,DE,,,DE,DE123456789,0,,,,05,40.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,EUR,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005826,1010,F,NB,,,9,1/16/2024,PANKAJSHARMA,1/17/2024 4:56,10,160,10300001,DE,0004,0,0,0,0.000,0.000,1010,001,EUR,"1,00000",,1/17/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006805,A10001,SAP,10300001,,,,1,,,,,,,DE,,,DE,DE123456789,0,,,,05,"2,621,400.00",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,EUR,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005827,1010,F,NB,,,9,1/16/2024,PANKAJSHARMA,1/17/2024 4:58,10,160,10300001,DE,0004,0,0,0,0.000,0.000,1010,001,EUR,"1,00000",,1/17/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006806,A10001,SAP,10300001,,,,1,,,,,,,DE,,,DE,DE123456789,0,,,,05,"2,621,400.00",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,EUR,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005880,1710,F,NB,,,9,3/29/2024,NKAUSHIK,3/29/2024 6:39,10,20,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,3/29/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006862,A17001,SAP,17300001,,,,1,,S1,SH,G,X,,US,,,US,,0,,,,05,600.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005881,1710,F,NB,,,9,3/29/2024,NKAUSHIK,4/1/2024 15:29,10,20,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,3/29/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006863,A17001,SAP,17300001,,,,1,,S1,SH,G,X,,US,,,US,,0,,,,05,840.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005882,1710,F,NB,,,9,3/29/2024,NKAUSHIK,3/29/2024 15:46,10,10,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,3/29/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006864,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500005883,1710,F,NB,,,9,4/1/2024,NKAUSHIK,4/1/2024 15:58,10,10,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,4/1/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000006865,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500006002,1710,F,NB,,,9,7/10/2024,NKAUSHIK,7/10/2024 13:56,10,10,17300006,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,7/10/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000007100,A17001,SAP,17300006,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,H,10.00,N,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500006003,1710,F,NB,,,9,7/17/2024,NKAUSHIK,7/17/2024 16:16,10,10,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,7/17/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000007101,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500006004,1710,F,NB,,,9,7/18/2024,PANKAJSHARMA,7/22/2024 18:43,10,20,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,7/18/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000007103,A17001,SAP,17300001,,,,1,,S1,SH,G,X,,US,,,US,,0,,,,05,"1,837.90",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500006005,1710,F,NB,,,9,7/22/2024,NKAUSHIK,7/22/2024 16:59,10,10,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,7/22/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000007104,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500006006,1710,F,NB,,,9,7/22/2024,NKAUSHIK,7/22/2024 17:08,10,10,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,7/22/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000007108,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500006007,1710,F,NB,,,9,7/22/2024,PANKAJSHARMA,7/22/2024 19:05,10,20,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,7/22/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000007112,A17001,SAP,17300001,,,,1,,S1,SH,G,X,,US,,,US,,0,,,,05,"6,690.55",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500006008,1710,F,NB,,,9,7/29/2024,PANKAJSHARMA,7/30/2024 11:20,10,20,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,7/29/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000007120,A17001,SAP,17300001,,,,1,,S1,SH,G,X,,US,,,US,,0,,,,05,"6,690.55",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500006009,1710,F,NB,,,9,7/30/2024,PANKAJSHARMA,7/30/2024 14:46,10,10,17300001,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,7/30/2024,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000007121,A17001,SAP,17300001,,,,1,,S1,SH,G,X,,US,,,US,,0,,,,05,"5,570.55",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
