Purchasing Document,Item,Seq. No. of Account Assgt,Trans./event type,Material Doc. Year,Material Document,Material Doc.Item,PO History Category,Movement type,Posting Date,Quantity,Quantity in OPUn,Amt.in Loc.Cur.,Amount,Currency,GR/IR clearing value in local currency,GR Blck.Stock in OUn,GR blocked stck.OPUn,Debit/Credit ind,Valuation Type,Delivery Completed,Reference,Fisc. Year Ref. Doc.,Reference Document,Reference Doc. Item,Reason for Movement,Entry Date,Time of Entry,Invoice Value,Compliance with Shipping Instr.,Invoice Value in FC,Material,Plant,RevGR despite IR,Sequential Number,Doc. Condition No.,Tax Code,Del. Note Quantity,Delivery Note Unit,Material,GR/IR clearing value in FC,Local currency,Quantity,Batch,Document Date,Calcn of value open,Unplanned Acct Assgmt: Inv. Verification,Created by,Service,Package Number,Service line,Seq. No. of PO Acc. Assignment,SRV Returns Indicator,GR/IR clearing value in FC,FC invoice amount,SAP Release,Quantity,Quantity in OPUn,Amt.in Loc.Cur.,Amount,Val. GR Blocked Stock in OUn,Valuated GR Blocked Stock in OPUn,Origin Acceptance,GR/IR clearing value in local currency,Exch. Rate Diff. Amt,Retention in Document Currency,Retention in Company Code Currency,Posted Retention in Document Currency,Posted Security Retention in CC Crcy,Multiple Account Assignment,Exchange Rate,Origin of an Invoice Item,Delivery,Item,Stock Segment,Data Filter Value for Data Aging,SES Unit of Measure,Logical System,SLQUpd.,Quantity in Parallel Unit of Measure,GR Blocked Stock in Base/Parallel UoM,Parallel Unit of Measure Type,GR Blkd Stk in Basis or Parallel UoM,Die complete flag,Season Year,Season,Collection,Theme,Quantity,Characteristic Value 1,Characteristic Value 2,Characteristic Value 3
4500001784,1,0,1,2020,5000001417,1,E,101,7/7/2020,152.000,152.000,"17,391.84","17,391.84",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/7/2020,5:01:02 AM,0.00,,0.00,MZ-RM-M500-01,1710,,0,,,0.000,,,0.00,USD,152.000,,7/7/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001785,1,0,1,2020,5000001418,1,E,101,7/7/2020,218.000,218.000,"73,082.32","73,082.32",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/7/2020,5:01:06 AM,0.00,,0.00,MZ-RM-C990-01,1710,,0,,,0.000,,,0.00,USD,218.000,,7/7/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001786,1,0,1,2020,5000001419,1,E,101,7/7/2020,215.000,215.000,"40,802.70","40,802.70",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/7/2020,5:01:10 AM,0.00,,0.00,MZ-RM-C950-01,1710,,0,,,0.000,,,0.00,USD,215.000,,7/7/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001787,1,0,1,2020,5000001420,1,E,101,7/7/2020,244.000,244.000,"25,083.20","25,083.20",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/7/2020,5:01:14 AM,0.00,,0.00,MZ-RM-C900-01,1710,,0,,,0.000,,,0.00,USD,244.000,,7/7/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001788,1,0,1,2020,5000001421,1,E,101,7/7/2020,"1,479.000","1,479.000","60,431.94","60,431.94",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/7/2020,5:01:18 AM,0.00,,0.00,MZ-TG-Y120,1710,,0,,,0.000,,,0.00,USD,"1,479.000",,7/7/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001789,1,0,1,2020,5000001422,1,E,101,7/7/2020,284.000,284.000,"19,331.88","19,331.88",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/7/2020,5:01:21 AM,0.00,,0.00,MZ-TG-Y200,1710,,0,,,0.000,,,0.00,USD,284.000,,7/7/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001790,1,0,1,2020,5000001423,1,E,101,7/7/2020,734.000,734.000,"63,696.52","63,696.52",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/7/2020,5:01:23 AM,0.00,,0.00,MZ-TG-Y240,1710,,0,,,0.000,,,0.00,USD,734.000,,7/7/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001791,1,0,1,2020,5000001424,1,E,101,7/8/2020,47.000,47.000,"81,318.93","81,318.93",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/8/2020,5:00:39 AM,0.00,,0.00,MZ-RM-R300-01,1710,,0,,,0.000,,,0.00,USD,47.000,,7/8/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001792,1,0,1,2020,5000001425,1,E,101,7/8/2020,92.000,92.000,"64,526.04","64,526.04",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/8/2020,5:00:51 AM,0.00,,0.00,MZ-RM-R200-01,1710,,0,,,0.000,,,0.00,USD,92.000,,7/8/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001793,1,0,1,2020,5000001426,1,E,101,7/8/2020,121.000,121.000,"17,650.27","17,650.27",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/8/2020,5:00:55 AM,0.00,,0.00,MZ-RM-R100-01,1710,,0,,,0.000,,,0.00,USD,121.000,,7/8/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001794,1,0,1,2020,5000001427,1,E,101,7/8/2020,43.000,43.000,"28,770.44","28,770.44",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/8/2020,5:00:58 AM,0.00,,0.00,MZ-RM-M550-01,1710,,0,,,0.000,,,0.00,USD,43.000,,7/8/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001795,1,0,1,2020,5000001428,1,E,101,7/8/2020,212.000,212.000,"44,168.08","44,168.08",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/8/2020,5:01:03 AM,0.00,,0.00,MZ-RM-M525-01,1710,,0,,,0.000,,,0.00,USD,212.000,,7/8/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001796,1,0,1,2020,5000001429,1,E,101,7/8/2020,180.000,180.000,"20,595.60","20,595.60",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/8/2020,5:01:07 AM,0.00,,0.00,MZ-RM-M500-01,1710,,0,,,0.000,,,0.00,USD,180.000,,7/8/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001797,1,0,1,2020,5000001430,1,E,101,7/8/2020,318.000,318.000,"106,606.32","106,606.32",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/8/2020,5:01:11 AM,0.00,,0.00,MZ-RM-C990-01,1710,,0,,,0.000,,,0.00,USD,318.000,,7/8/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001798,1,0,1,2020,5000001431,1,E,101,7/8/2020,194.000,194.000,"36,817.32","36,817.32",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/8/2020,5:01:15 AM,0.00,,0.00,MZ-RM-C950-01,1710,,0,,,0.000,,,0.00,USD,194.000,,7/8/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001799,1,0,1,2020,5000001432,1,E,101,7/8/2020,341.000,341.000,"35,054.80","35,054.80",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/8/2020,5:01:19 AM,0.00,,0.00,MZ-RM-C900-01,1710,,0,,,0.000,,,0.00,USD,341.000,,7/8/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001800,1,0,1,2020,5000001433,1,E,101,7/8/2020,"1,574.000","1,574.000","64,313.64","64,313.64",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/8/2020,5:01:22 AM,0.00,,0.00,MZ-TG-Y120,1710,,0,,,0.000,,,0.00,USD,"1,574.000",,7/8/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001801,1,0,1,2020,5000001434,1,E,101,7/8/2020,760.000,760.000,"51,733.20","51,733.20",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/8/2020,5:01:25 AM,0.00,,0.00,MZ-TG-Y200,1710,,0,,,0.000,,,0.00,USD,760.000,,7/8/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001802,1,0,1,2020,5000001435,1,E,101,7/8/2020,815.000,815.000,"70,725.70","70,725.70",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/8/2020,5:01:28 AM,0.00,,0.00,MZ-TG-Y240,1710,,0,,,0.000,,,0.00,USD,815.000,,7/8/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001803,1,0,1,2020,5000001436,1,E,101,7/9/2020,22.000,22.000,"38,064.18","38,064.18",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/9/2020,5:00:39 AM,0.00,,0.00,MZ-RM-R300-01,1710,,0,,,0.000,,,0.00,USD,22.000,,7/9/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001804,1,0,1,2020,5000001437,1,E,101,7/9/2020,85.000,85.000,"59,616.45","59,616.45",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/9/2020,5:00:47 AM,0.00,,0.00,MZ-RM-R200-01,1710,,0,,,0.000,,,0.00,USD,85.000,,7/9/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001805,1,0,1,2020,5000001438,1,E,101,7/9/2020,149.000,149.000,"21,734.63","21,734.63",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/9/2020,5:00:51 AM,0.00,,0.00,MZ-RM-R100-01,1710,,0,,,0.000,,,0.00,USD,149.000,,7/9/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001806,1,0,1,2020,5000001439,1,E,101,7/9/2020,70.000,70.000,"46,835.60","46,835.60",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/9/2020,5:00:55 AM,0.00,,0.00,MZ-RM-M550-01,1710,,0,,,0.000,,,0.00,USD,70.000,,7/9/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001807,1,0,1,2020,5000001440,1,E,101,7/9/2020,237.000,237.000,"49,376.58","49,376.58",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/9/2020,5:00:59 AM,0.00,,0.00,MZ-RM-M525-01,1710,,0,,,0.000,,,0.00,USD,237.000,,7/9/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001808,1,0,1,2020,5000001441,1,E,101,7/9/2020,148.000,148.000,"16,934.16","16,934.16",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/9/2020,5:01:03 AM,0.00,,0.00,MZ-RM-M500-01,1710,,0,,,0.000,,,0.00,USD,148.000,,7/9/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001809,1,0,1,2020,5000001442,1,E,101,7/9/2020,336.000,336.000,"112,640.64","112,640.64",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/9/2020,5:01:07 AM,0.00,,0.00,MZ-RM-C990-01,1710,,0,,,0.000,,,0.00,USD,336.000,,7/9/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001810,1,0,1,2020,5000001443,1,E,101,7/9/2020,201.000,201.000,"38,145.78","38,145.78",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/9/2020,5:01:11 AM,0.00,,0.00,MZ-RM-C950-01,1710,,0,,,0.000,,,0.00,USD,201.000,,7/9/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001811,1,0,1,2020,5000001444,1,E,101,7/9/2020,192.000,192.000,"19,737.60","19,737.60",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/9/2020,5:01:15 AM,0.00,,0.00,MZ-RM-C900-01,1710,,0,,,0.000,,,0.00,USD,192.000,,7/9/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001812,1,0,1,2020,5000001445,1,E,101,7/9/2020,852.000,852.000,"34,812.72","34,812.72",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/9/2020,5:01:18 AM,0.00,,0.00,MZ-TG-Y120,1710,,0,,,0.000,,,0.00,USD,852.000,,7/9/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001813,1,0,1,2020,5000001446,1,E,101,7/9/2020,"1,227.000","1,227.000","83,521.89","83,521.89",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/9/2020,5:01:21 AM,0.00,,0.00,MZ-TG-Y200,1710,,0,,,0.000,,,0.00,USD,"1,227.000",,7/9/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001814,1,0,1,2020,5000001447,1,E,101,7/9/2020,638.000,638.000,"55,365.64","55,365.64",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/9/2020,5:01:24 AM,0.00,,0.00,MZ-TG-Y240,1710,,0,,,0.000,,,0.00,USD,638.000,,7/9/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001815,1,0,1,2020,5000001448,1,E,101,7/10/2020,38.000,38.000,"65,747.22","65,747.22",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/10/2020,5:00:41 AM,0.00,,0.00,MZ-RM-R300-01,1710,,0,,,0.000,,,0.00,USD,38.000,,7/10/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001816,1,0,1,2020,5000001449,1,E,101,7/10/2020,102.000,102.000,"71,539.74","71,539.74",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/10/2020,5:00:53 AM,0.00,,0.00,MZ-RM-R200-01,1710,,0,,,0.000,,,0.00,USD,102.000,,7/10/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001817,1,0,1,2020,5000001450,1,E,101,7/10/2020,192.000,192.000,"28,007.04","28,007.04",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/10/2020,5:00:57 AM,0.00,,0.00,MZ-RM-R100-01,1710,,0,,,0.000,,,0.00,USD,192.000,,7/10/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001818,1,0,1,2020,5000001451,1,E,101,7/10/2020,45.000,45.000,"30,108.60","30,108.60",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/10/2020,5:01:01 AM,0.00,,0.00,MZ-RM-M550-01,1710,,0,,,0.000,,,0.00,USD,45.000,,7/10/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001819,1,0,1,2020,5000001452,1,E,101,7/10/2020,186.000,186.000,"38,751.24","38,751.24",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/10/2020,5:01:06 AM,0.00,,0.00,MZ-RM-M525-01,1710,,0,,,0.000,,,0.00,USD,186.000,,7/10/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001820,1,0,1,2020,5000001453,1,E,101,7/10/2020,254.000,254.000,"29,062.68","29,062.68",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/10/2020,5:01:10 AM,0.00,,0.00,MZ-RM-M500-01,1710,,0,,,0.000,,,0.00,USD,254.000,,7/10/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001821,1,0,1,2020,5000001454,1,E,101,7/10/2020,408.000,408.000,"136,777.92","136,777.92",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/10/2020,5:01:14 AM,0.00,,0.00,MZ-RM-C990-01,1710,,0,,,0.000,,,0.00,USD,408.000,,7/10/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001822,1,0,1,2020,5000001455,1,E,101,7/10/2020,170.000,170.000,"32,262.60","32,262.60",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/10/2020,5:01:18 AM,0.00,,0.00,MZ-RM-C950-01,1710,,0,,,0.000,,,0.00,USD,170.000,,7/10/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001823,1,0,1,2020,5000001456,1,E,101,7/10/2020,254.000,254.000,"26,111.20","26,111.20",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/10/2020,5:01:21 AM,0.00,,0.00,MZ-RM-C900-01,1710,,0,,,0.000,,,0.00,USD,254.000,,7/10/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001824,1,0,1,2020,5000001457,1,E,101,7/10/2020,"1,934.000","1,934.000","79,023.24","79,023.24",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/10/2020,5:01:25 AM,0.00,,0.00,MZ-TG-Y120,1710,,0,,,0.000,,,0.00,USD,"1,934.000",,7/10/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001825,1,0,1,2020,5000001458,1,E,101,7/10/2020,806.000,806.000,"54,864.42","54,864.42",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/10/2020,5:01:28 AM,0.00,,0.00,MZ-TG-Y200,1710,,0,,,0.000,,,0.00,USD,806.000,,7/10/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001826,1,0,1,2020,5000001459,1,E,101,7/10/2020,637.000,637.000,"55,278.86","55,278.86",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/10/2020,5:01:30 AM,0.00,,0.00,MZ-TG-Y240,1710,,0,,,0.000,,,0.00,USD,637.000,,7/10/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001827,1,0,1,2020,5000001460,1,E,101,7/11/2020,20.000,20.000,"34,603.80","34,603.80",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/11/2020,5:00:42 AM,0.00,,0.00,MZ-RM-R300-01,1710,,0,,,0.000,,,0.00,USD,20.000,,7/11/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001828,1,0,1,2020,5000001461,1,E,101,7/11/2020,58.000,58.000,"40,679.46","40,679.46",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/11/2020,5:00:53 AM,0.00,,0.00,MZ-RM-R200-01,1710,,0,,,0.000,,,0.00,USD,58.000,,7/11/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001829,1,0,1,2020,5000001462,1,E,101,7/11/2020,127.000,127.000,"18,525.49","18,525.49",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/11/2020,5:00:57 AM,0.00,,0.00,MZ-RM-R100-01,1710,,0,,,0.000,,,0.00,USD,127.000,,7/11/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001830,1,0,1,2020,5000001463,1,E,101,7/11/2020,19.000,19.000,"12,712.52","12,712.52",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/11/2020,5:01:01 AM,0.00,,0.00,MZ-RM-M550-01,1710,,0,,,0.000,,,0.00,USD,19.000,,7/11/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001831,1,0,1,2020,5000001464,1,E,101,7/11/2020,289.000,289.000,"60,210.26","60,210.26",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/11/2020,5:01:05 AM,0.00,,0.00,MZ-RM-M525-01,1710,,0,,,0.000,,,0.00,USD,289.000,,7/11/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001832,1,0,1,2020,5000001465,1,E,101,7/11/2020,111.000,111.000,"12,700.62","12,700.62",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/11/2020,5:01:09 AM,0.00,,0.00,MZ-RM-M500-01,1710,,0,,,0.000,,,0.00,USD,111.000,,7/11/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001833,1,0,1,2020,5000001466,1,E,101,7/11/2020,304.000,304.000,"101,912.96","101,912.96",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/11/2020,5:01:13 AM,0.00,,0.00,MZ-RM-C990-01,1710,,0,,,0.000,,,0.00,USD,304.000,,7/11/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
